子ユーザ,月日,時刻,入力値,parHinban,parKurumaNo,ParamList,KurumaInfo,parHMCount,parType,parJunsei,parHinmokuNos,parMakerNo,parMakerNos,parSyadaiNo,CallHinban,date
61764201,2021-11-09,15:54:11,,,150422 ,"['', '']","['', '']",8 ,,,"['1800', '1801', '1803', '1804', '1805', '1806', '1807', '1802 ']",,"['4260', '4260', '4260', '4260', '4260', '4260', '4260', '4260 ']",0,,2021-11-09 15:54:11
61764201,2021-11-09,15:54:11,,,151668 ,"['', '']","['', '']",8 ,,,"['1800', '1801', '1803', '1804', '1805', '1806', '1807', '1802 ']",,"['4260', '4260', '4260', '4260', '4260', '4260', '4260', '4260 ']",0,,2021-11-09 15:54:11
61764201,2021-11-09,15:54:11,,,145489 ,"['', '']","['', '']",8 ,,,"['1800', '1801', '1803', '1804', '1805', '1806', '1807', '1802 ']",,"['4260', '4260', '4260', '4260', '4260', '4260', '4260', '4260 ']",0,,2021-11-09 15:54:11
61764201,2021-11-09,15:54:11,,,151045 ,"['', '']","['', '']",8 ,,,"['1800', '1801', '1803', '1804', '1805', '1806', '1807', '1802 ']",,"['4260', '4260', '4260', '4260', '4260', '4260', '4260', '4260 ']",0,,2021-11-09 15:54:11
61764201,2021-11-09,15:54:11,,,151044 ,"['', '']","['', '']",8 ,,,"['1800', '1801', '1803', '1804', '1805', '1806', '1807', '1802 ']",,"['4260', '4260', '4260', '4260', '4260', '4260', '4260', '4260 ']",0,,2021-11-09 15:54:11
61764201,2021-11-09,15:54:11,,,150421 ,"['', '']","['', '']",8 ,,,"['1800', '1801', '1803', '1804', '1805', '1806', '1807', '1802 ']",,"['4260', '4260', '4260', '4260', '4260', '4260', '4260', '4260 ']",0,,2021-11-09 15:54:11
61323901,2021-11-09,15:54:58,,,116439 ,"['', '']","['', '']",100 ,,,"['2380', '2420', '2421', '2422', '2423', '2880', '3800', '3801', '3802', '3880', '3881', '3882', '4620', '4650', '4700', '4701', '4702', '4740', '4741', '4742', '4743', '4745', '4780', '4781', '4782', '4783', '4784', '4785', '4786', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '4880', '4900', '4901', '4902', '4960', '4972', '4973', '4974', '4975', '4983', '4984', '4985', '5020', '5060', '5061', '5062', '5101', '5160', '5220', '5221', '5222', '5260', '5270', '5280', '5290', '5320', '5340', '5380', '5420', '5440', '5460', '5480', '5500', '5510', '5511', '5512', '5520', '5570', '5580', '5620', '5622', '5625', '5630', '5660', '5700', '5701', '5702', '5740', '5741', '5742', '5780', '5800', '5820', '5840', '5860', '5880', '5900', '5920', '5940', '5960', '5980', '6000', '6020 ']",,"['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:54:58
61323901,2021-11-09,15:54:58,,,116439 ,"['', '']","['', '']",10 ,,,"['6040', '6060', '6080', '6100', '6120', '6140', '6160', '6180', '6190', '6210 ']",,"['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:54:58
61323901,2021-11-09,15:54:59,482033U025,48203-3U025 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:54:59
61323901,2021-11-09,15:54:59,482033U025,48203-3U025 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:54:59
61323901,2021-11-09,15:54:59,20651ED10A,20651-ED10A ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:54:59
61323901,2021-11-09,15:54:59,20695ED10A,20695-ED10A ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:54:59
61323901,2021-11-09,15:54:59,20651ED10A,20651-ED10A ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:54:59
61323901,2021-11-09,15:54:59,20700000,20691-57E01 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:54:59
61323901,2021-11-09,15:54:59,,,116440 ,"['', '']","['', '']",100 ,,,"['2380', '2420', '2421', '2422', '2423', '2880', '3800', '3801', '3802', '3880', '3881', '3882', '4620', '4650', '4700', '4701', '4702', '4740', '4741', '4742', '4743', '4745', '4780', '4781', '4782', '4783', '4784', '4785', '4786', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '4880', '4900', '4901', '4902', '4960', '4972', '4973', '4974', '4975', '4983', '4984', '4985', '5020', '5060', '5061', '5062', '5101', '5160', '5220', '5221', '5222', '5260', '5270', '5280', '5290', '5320', '5340', '5380', '5420', '5440', '5460', '5480', '5500', '5510', '5511', '5512', '5520', '5570', '5580', '5620', '5622', '5625', '5630', '5660', '5700', '5701', '5702', '5740', '5741', '5742', '5780', '5800', '5820', '5840', '5860', '5880', '5900', '5920', '5940', '5960', '5980', '6000', '6020 ']",,"['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:54:59
61323901,2021-11-09,15:54:59,,,116440 ,"['', '']","['', '']",10 ,,,"['6040', '6060', '6080', '6100', '6120', '6140', '6160', '6180', '6190', '6210 ']",,"['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:54:59
61323901,2021-11-09,15:54:59,206958H310,20695-8H310 ,,"['', '']","['', '']",,,0 ,"['', '']",0,"['', '']",,,2021-11-09 15:54:59
61323901,2021-11-09,15:54:59,,,126188 ,"['', '']","['', '']",10 ,,,"['6040', '6060', '6080', '6100', '6120', '6140', '6160', '6180', '6190', '6210 ']",,"['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:54:59
61323901,2021-11-09,15:54:59,,,126188 ,"['', '']","['', '']",100 ,,,"['2380', '2420', '2421', '2422', '2423', '2880', '3800', '3801', '3802', '3880', '3881', '3882', '4620', '4650', '4700', '4701', '4702', '4740', '4741', '4742', '4743', '4745', '4780', '4781', '4782', '4783', '4784', '4785', '4786', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '4880', '4900', '4901', '4902', '4960', '4972', '4973', '4974', '4975', '4983', '4984', '4985', '5020', '5060', '5061', '5062', '5101', '5160', '5220', '5221', '5222', '5260', '5270', '5280', '5290', '5320', '5340', '5380', '5420', '5440', '5460', '5480', '5500', '5510', '5511', '5512', '5520', '5570', '5580', '5620', '5622', '5625', '5630', '5660', '5700', '5701', '5702', '5740', '5741', '5742', '5780', '5800', '5820', '5840', '5860', '5880', '5900', '5920', '5940', '5960', '5980', '6000', '6020 ']",,"['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:54:59
61323901,2021-11-09,15:55:10,,,116439 ,"['', '']","['', '']",10 ,,,"['6040', '6060', '6080', '6100', '6120', '6140', '6160', '6180', '6190', '6210 ']",,"['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:55:10
61323901,2021-11-09,15:55:10,,,116439 ,"['', '']","['', '']",100 ,,,"['2380', '2420', '2421', '2422', '2423', '2880', '3800', '3801', '3802', '3880', '3881', '3882', '4620', '4650', '4700', '4701', '4702', '4740', '4741', '4742', '4743', '4745', '4780', '4781', '4782', '4783', '4784', '4785', '4786', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '4880', '4900', '4901', '4902', '4960', '4972', '4973', '4974', '4975', '4983', '4984', '4985', '5020', '5060', '5061', '5062', '5101', '5160', '5220', '5221', '5222', '5260', '5270', '5280', '5290', '5320', '5340', '5380', '5420', '5440', '5460', '5480', '5500', '5510', '5511', '5512', '5520', '5570', '5580', '5620', '5622', '5625', '5630', '5660', '5700', '5701', '5702', '5740', '5741', '5742', '5780', '5800', '5820', '5840', '5860', '5880', '5900', '5920', '5940', '5960', '5980', '6000', '6020 ']",,"['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:55:10
61323901,2021-11-09,15:55:11,,,116440 ,"['', '']","['', '']",100 ,,,"['2380', '2420', '2421', '2422', '2423', '2880', '3800', '3801', '3802', '3880', '3881', '3882', '4620', '4650', '4700', '4701', '4702', '4740', '4741', '4742', '4743', '4745', '4780', '4781', '4782', '4783', '4784', '4785', '4786', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '4880', '4900', '4901', '4902', '4960', '4972', '4973', '4974', '4975', '4983', '4984', '4985', '5020', '5060', '5061', '5062', '5101', '5160', '5220', '5221', '5222', '5260', '5270', '5280', '5290', '5320', '5340', '5380', '5420', '5440', '5460', '5480', '5500', '5510', '5511', '5512', '5520', '5570', '5580', '5620', '5622', '5625', '5630', '5660', '5700', '5701', '5702', '5740', '5741', '5742', '5780', '5800', '5820', '5840', '5860', '5880', '5900', '5920', '5940', '5960', '5980', '6000', '6020 ']",,"['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:55:11
61323901,2021-11-09,15:55:11,,,116440 ,"['', '']","['', '']",10 ,,,"['6040', '6060', '6080', '6100', '6120', '6140', '6160', '6180', '6190', '6210 ']",,"['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:55:11
61323901,2021-11-09,15:55:11,,,126188 ,"['', '']","['', '']",100 ,,,"['2380', '2420', '2421', '2422', '2423', '2880', '3800', '3801', '3802', '3880', '3881', '3882', '4620', '4650', '4700', '4701', '4702', '4740', '4741', '4742', '4743', '4745', '4780', '4781', '4782', '4783', '4784', '4785', '4786', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '4880', '4900', '4901', '4902', '4960', '4972', '4973', '4974', '4975', '4983', '4984', '4985', '5020', '5060', '5061', '5062', '5101', '5160', '5220', '5221', '5222', '5260', '5270', '5280', '5290', '5320', '5340', '5380', '5420', '5440', '5460', '5480', '5500', '5510', '5511', '5512', '5520', '5570', '5580', '5620', '5622', '5625', '5630', '5660', '5700', '5701', '5702', '5740', '5741', '5742', '5780', '5800', '5820', '5840', '5860', '5880', '5900', '5920', '5940', '5960', '5980', '6000', '6020 ']",,"['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:55:11
61323901,2021-11-09,15:55:11,,,126188 ,"['', '']","['', '']",10 ,,,"['6040', '6060', '6080', '6100', '6120', '6140', '6160', '6180', '6190', '6210 ']",,"['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:55:11
61323901,2021-11-09,15:55:38,,,116439 ,"['', '']","['', '']",100 ,,,"['2380', '2420', '2421', '2422', '2423', '2880', '3800', '3801', '3802', '3880', '3881', '3882', '4620', '4650', '4700', '4701', '4702', '4740', '4741', '4742', '4743', '4745', '4780', '4781', '4782', '4783', '4784', '4785', '4786', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '4880', '4900', '4901', '4902', '4960', '4972', '4973', '4974', '4975', '4983', '4984', '4985', '5020', '5060', '5061', '5062', '5101', '5160', '5220', '5221', '5222', '5260', '5270', '5280', '5290', '5320', '5340', '5380', '5420', '5440', '5460', '5480', '5500', '5510', '5511', '5512', '5520', '5570', '5580', '5620', '5622', '5625', '5630', '5660', '5700', '5701', '5702', '5740', '5741', '5742', '5780', '5800', '5820', '5840', '5860', '5880', '5900', '5920', '5940', '5960', '5980', '6000', '6020 ']",,"['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:55:38
61323901,2021-11-09,15:55:38,,,116439 ,"['', '']","['', '']",10 ,,,"['6040', '6060', '6080', '6100', '6120', '6140', '6160', '6180', '6190', '6210 ']",,"['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:55:38
61323901,2021-11-09,15:55:38,,,116440 ,"['', '']","['', '']",100 ,,,"['2380', '2420', '2421', '2422', '2423', '2880', '3800', '3801', '3802', '3880', '3881', '3882', '4620', '4650', '4700', '4701', '4702', '4740', '4741', '4742', '4743', '4745', '4780', '4781', '4782', '4783', '4784', '4785', '4786', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '4880', '4900', '4901', '4902', '4960', '4972', '4973', '4974', '4975', '4983', '4984', '4985', '5020', '5060', '5061', '5062', '5101', '5160', '5220', '5221', '5222', '5260', '5270', '5280', '5290', '5320', '5340', '5380', '5420', '5440', '5460', '5480', '5500', '5510', '5511', '5512', '5520', '5570', '5580', '5620', '5622', '5625', '5630', '5660', '5700', '5701', '5702', '5740', '5741', '5742', '5780', '5800', '5820', '5840', '5860', '5880', '5900', '5920', '5940', '5960', '5980', '6000', '6020 ']",,"['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:55:38
61323901,2021-11-09,15:55:38,,,116440 ,"['', '']","['', '']",10 ,,,"['6040', '6060', '6080', '6100', '6120', '6140', '6160', '6180', '6190', '6210 ']",,"['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:55:38
61323901,2021-11-09,15:55:38,,,126188 ,"['', '']","['', '']",100 ,,,"['2380', '2420', '2421', '2422', '2423', '2880', '3800', '3801', '3802', '3880', '3881', '3882', '4620', '4650', '4700', '4701', '4702', '4740', '4741', '4742', '4743', '4745', '4780', '4781', '4782', '4783', '4784', '4785', '4786', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '4880', '4900', '4901', '4902', '4960', '4972', '4973', '4974', '4975', '4983', '4984', '4985', '5020', '5060', '5061', '5062', '5101', '5160', '5220', '5221', '5222', '5260', '5270', '5280', '5290', '5320', '5340', '5380', '5420', '5440', '5460', '5480', '5500', '5510', '5511', '5512', '5520', '5570', '5580', '5620', '5622', '5625', '5630', '5660', '5700', '5701', '5702', '5740', '5741', '5742', '5780', '5800', '5820', '5840', '5860', '5880', '5900', '5920', '5940', '5960', '5980', '6000', '6020 ']",,"['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:55:38
61323901,2021-11-09,15:55:38,,,126188 ,"['', '']","['', '']",10 ,,,"['6040', '6060', '6080', '6100', '6120', '6140', '6160', '6180', '6190', '6210 ']",,"['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:55:38
209002,2021-11-09,15:55:39,15132-0127,,,"['15132', '0127', '', ' ']","['139557', '8', 'ｽｽﾞｷ', '22', 'ｴﾌﾞﾘｨ 660 DOHC', '15132', '0127', 'EBD-DA64V', '1205', '1502', 'K6A', '660']",,,,"['', '']",,"['', '']",,,2021-11-09 15:55:39
209002,2021-11-09,15:55:44,,,139561 ,"['', '']","['', '']",1 ,,,['2460 '],,['2290 '],0,,2021-11-09 15:55:44
209002,2021-11-09,15:55:44,,,139557 ,"['', '']","['', '']",1 ,,,['2460 '],,['2290 '],0,,2021-11-09 15:55:44
200006,2021-11-09,15:56:05,,,134827 ,"['', '']","['', '']",100 ,,,"['1020', '1021', '1022', '1060', '1061', '1062', '1100', '1140', '1101', '1141', '1102', '1142', '3440', '3441', '3442', '3480', '3481', '3482', '3360', '3360', '3361', '3361', '3362', '3362', '3363', '3363', '3364', '3364', '3365', '3365', '3366', '3366', '3380', '3380', '3381', '3381', '3382', '3382', '3383', '3383', '3384', '3384', '3385', '3385', '3386', '3386', '3360', '3360', '3360', '3361', '3361', '3361', '3362', '3362', '3362', '3363', '3363', '3363', '3364', '3364', '3364', '3365', '3365', '3365', '3366', '3366', '3366', '3380', '3380', '3380', '3381', '3381', '3381', '3382', '3382', '3382', '3383', '3383', '3383', '3384', '3384', '3384', '3385', '3385', '3385', '3386', '3386', '3386', '3880', '3880', '3881', '3881', '3882', '3882', '4300', '4300', '3960', '3960', '3961', '3961 ']",,"['3200', '3200', '3200', '3200', '3200', '3200', '3200', '3200', '3200', '3200', '3200', '3200', '1620', '1620', '1620', '1620', '1620', '1620', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2840', '4280', '2840', '4280', '2840', '4280', '4360', '3600', '4360', '3600', '4360', '3600 ']",0,,2021-11-09 15:56:05
200006,2021-11-09,15:56:05,,,134827 ,"['', '']","['', '']",12 ,,,"['3962', '3962', '3963', '3963', '4000', '4000', '4001', '4001', '4002', '4002', '4003', '4003 ']",,"['4360', '3600', '4360', '3600', '4360', '3600', '4360', '3600', '4360', '3600', '4360', '3600 ']",0,,2021-11-09 15:56:05
200006,2021-11-09,15:56:05,,,143744 ,"['', '']","['', '']",100 ,,,"['1020', '1021', '1022', '1060', '1061', '1062', '1100', '1140', '1101', '1141', '1102', '1142', '3440', '3441', '3442', '3480', '3481', '3482', '3360', '3360', '3361', '3361', '3362', '3362', '3363', '3363', '3364', '3364', '3365', '3365', '3366', '3366', '3380', '3380', '3381', '3381', '3382', '3382', '3383', '3383', '3384', '3384', '3385', '3385', '3386', '3386', '3360', '3360', '3360', '3361', '3361', '3361', '3362', '3362', '3362', '3363', '3363', '3363', '3364', '3364', '3364', '3365', '3365', '3365', '3366', '3366', '3366', '3380', '3380', '3380', '3381', '3381', '3381', '3382', '3382', '3382', '3383', '3383', '3383', '3384', '3384', '3384', '3385', '3385', '3385', '3386', '3386', '3386', '3880', '3880', '3881', '3881', '3882', '3882', '4300', '4300', '3960', '3960', '3961', '3961 ']",,"['3200', '3200', '3200', '3200', '3200', '3200', '3200', '3200', '3200', '3200', '3200', '3200', '1620', '1620', '1620', '1620', '1620', '1620', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2780', '4320', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2800', '2820', '4340', '2840', '4280', '2840', '4280', '2840', '4280', '4360', '3600', '4360', '3600', '4360', '3600 ']",0,,2021-11-09 15:56:05
200006,2021-11-09,15:56:05,,,143744 ,"['', '']","['', '']",12 ,,,"['3962', '3962', '3963', '3963', '4000', '4000', '4001', '4001', '4002', '4002', '4003', '4003 ']",,"['4360', '3600', '4360', '3600', '4360', '3600', '4360', '3600', '4360', '3600', '4360', '3600 ']",0,,2021-11-09 15:56:05
61323901,2021-11-09,15:56:06,,,116439 ,"['', '']","['', '']",100 ,,,"['2380', '2420', '2421', '2422', '2423', '2880', '3800', '3801', '3802', '3880', '3881', '3882', '4620', '4650', '4700', '4701', '4702', '4740', '4741', '4742', '4743', '4745', '4780', '4781', '4782', '4783', '4784', '4785', '4786', '4840', '4841', '4842', '4843', '4844', '4860', '4861', '4862', '4880', '4900', '4901', '4902', '4960', '4972', '4973', '4974', '4975', '4983', '4984', '4985', '5020', '5060', '5061', '5062', '5101', '5160', '5220', '5221', '5222', '5260', '5270', '5280', '5290', '5320', '5340', '5380', '5420', '5440', '5460', '5480', '5500', '5510', '5511', '5512', '5520', '5570', '5580', '5620', '5622', '5625', '5630', '5660', '5700', '5701', '5702', '5740', '5741', '5742', '5780', '5800', '5820', '5840', '5860', '5880', '5900', '5920', '5940', '5960', '5980', '6000', '6020 ']",,"['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:56:06
61323901,2021-11-09,15:56:06,,,116439 ,"['', '']","['', '']",10 ,,,"['6040', '6060', '6080', '6100', '6120', '6140', '6160', '6180', '6190', '6210 ']",,"['2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840', '2840 ']",0,,2021-11-09 15:56:06
